"",,,,13010117,,127,200,327,,,,
17,17. Govt Primary School No.2 Gulu Shah,,,"Sakhakot KhasSahib Zadgan",13010110,,,609,609,0,3,3
"",,,,13010118,,,186,186,,,,
"",,,,13010119,,,120,120,,,,
18,18. Govt. Girls Middle School Gulo Shah,,,"Sakhakot KhasGulo Shah",13010110,,845,,845,4,0,4
"",,,,13010118,,395,,395,,,,
"",,,,13010119,,147,,147,,,,
19,19. Govt Primary School No.1 Sakhakot,,,Old Sakhakot Khas,13010114,,678,528,"1,206",2,2,4
20,"20. Govt Higher Secondary School SkhakotPS-1",,,Old Sakhakot Khas,13010106,,311,,311,4,0,4
"",,13010107,,208,,208,,,,,,
"",,13010108,,290,,290,,,,,,
"",,13010109,,376,,376,,,,,,
"",,13010106,,,236,236,,,,,,
"",,13010107,,,184,184,,,,,,
"",,,,13010108,,,245,245,,,,
"",,,,13010109,,,314,314,,,,
22,22. Govt High School Sakhkot PS-1,,,"Sakhakot Khas(Azim Khan Killi)",13010111,,645,,645,3,0,3
"",,,,13010120,,549,,549,,,,
23,23. Veternary Hospital Sakhakot (P.S-1),,,Sakhakot Khass,13010112,,414,,414,3,0,3
"",,,,13010113,,734,,734,,,,
24,24. Veternary Hospital Sakhakot (P.S-2),,,Sakhakot Khas,13010112,,,534,534,0,2,2
"",,,,13010113,,,371,371,,,,
25,25. Govt High School Sakhkot PS-2,,,"Sakhakot Khas(Azim Khan Killi)",13010111,,,314,314,0,3,3
"",,,,13010120,,,505,505,,,,
